,date,time,distance(m),speed(mm/s),heart_rate(bpm),position_lat,position_long
2144,2018-12-10,13:05:07,13542.16,595,86,33.649658812209964,73.02772985771298
2145,2018-12-10,13:05:35,13552.36,634,89,33.64967825822532,73.02769758738577
2146,2018-12-10,13:06:07,13567.37,646,86,33.64958186633885,73.02773949690163
2147,2018-12-10,13:06:18,13575.38,688,89,33.6495206784457,73.02771460264921
2148,2018-12-10,13:06:59,13596.47,815,87,33.64965143613517,73.02776263095438
2149,2018-12-10,13:07:04,13601.17,828,83,33.64969175308943,73.02777646109462
2150,2018-12-10,13:07:16,13608.87,830,88,33.6497413739562,73.02780739031732
2151,2018-12-10,13:07:22,13610.03,790,91,33.64973207004368,73.02779976278543
2152,2018-12-10,13:07:24,13611.09,801,88,33.64971580915153,73.02778827957809
2153,2018-12-10,13:07:28,13616.0,841,92,33.64966954104602,73.02778509445488
2154,2018-12-10,13:07:29,13616.6,836,96,33.649664260447025,73.02778601646423
2155,2018-12-10,13:07:30,13616.86,827,96,33.6496620811522,73.02778291516006
2156,2018-12-10,13:07:39,13624.17,895,98,33.64961598068476,73.02771887741983
2157,2018-12-10,13:07:42,13625.29,895,98,33.64962008781731,73.02771418355405
2158,2018-12-10,13:08:14,13639.36,747,95,33.64956443198025,73.02771124988794
2159,2018-12-10,13:08:26,13645.45,733,92,33.64954465068877,73.0277529079467
2160,2018-12-10,13:08:35,13648.2,706,89,33.64957616664469,73.02777897566557
2161,2018-12-10,13:08:46,13651.96,677,83,33.64960592240095,73.02776497788727
2162,2018-12-10,13:08:50,13652.71,687,80,33.64961422048509,73.02774846553802
2163,2018-12-10,13:09:27,13666.89,723,74,33.64950517192483,73.02780202589929
2164,2018-12-10,13:09:28,13667.4,719,74,33.64950584247708,73.02780747413635
2165,2018-12-10,13:09:45,13676.57,781,71,33.649503914639354,73.02785893902183
2166,2018-12-10,13:09:51,13683.29,908,71,33.649598127231,73.02782566286623
2167,2018-12-10,13:10:03,13687.52,897,74,33.64964892156422,73.02778718993068
2168,2018-12-10,13:10:06,13690.57,922,77,33.649655459448695,73.02775047719479
2169,2018-12-10,13:10:08,13691.54,909,80,33.64966384135187,73.02774251438677
2170,2018-12-10,13:10:11,13692.89,887,83,33.64965319633484,73.0277444422245
2171,2018-12-10,13:10:15,13694.3,849,86,33.64964699372649,73.02775123156607
2172,2018-12-10,13:10:23,13697.25,836,89,33.64965311251581,73.02776581607759
2173,2018-12-10,13:10:25,13699.53,863,92,33.64967859350145,73.02777486853302
2174,2018-12-10,13:10:29,13700.88,835,95,33.64968538284302,73.02777126431465
2175,2018-12-10,13:10:44,13703.96,734,92,33.64967096596956,73.02778685465455
2176,2018-12-10,13:10:49,13704.61,704,89,33.64967524074018,73.02779657766223
2177,2018-12-10,13:11:04,13717.92,772,86,33.649558732286096,73.02780437283218
2178,2018-12-10,13:11:28,13733.83,806,83,33.649505423381925,73.02780671976507
2179,2018-12-10,13:11:38,13738.47,776,77,33.64946468733251,73.02781309001148
2180,2018-12-10,13:11:42,13742.13,799,74,33.64945353940129,73.02784896455705
2181,2018-12-10,13:11:48,13742.31,741,69,33.649452198296785,73.02783672697842
2182,2018-12-10,13:11:49,13742.31,736,66,33.64945278503001,73.02783161401749
2183,2018-12-10,13:11:50,13742.31,740,66,33.649458568543196,73.0278239864856
2184,2018-12-10,13:11:57,13744.46,924,68,33.649542639032006,73.02778744138777
2185,2018-12-10,13:12:27,13754.88,736,71,33.649616315960884,73.02781443111598
2186,2018-12-10,13:12:34,13755.93,689,74,33.64961262792349,73.02781267091632
2187,2018-12-10,13:12:47,13758.22,625,80,33.649608017876744,73.02780454047024
2188,2018-12-10,13:12:49,13758.92,621,83,33.64960734732449,73.02781250327826
2189,2018-12-10,13:13:41,13779.52,611,83,33.64960399456322,73.02786581218243
2190,2018-12-10,13:13:51,13793.91,819,80,33.64972125738859,73.02774930372834
2191,2018-12-10,13:13:59,13797.08,778,83,33.649714551866055,73.02773346193135
2192,2018-12-10,13:14:20,13809.24,723,79,33.64964045584202,73.02781057544053
2193,2018-12-10,13:14:28,13812.71,684,73,33.64961070008576,73.02781962789595
2194,2018-12-10,13:14:29,13812.89,674,73,33.64960910752416,73.02781979553401
2195,2018-12-10,13:14:30,13812.89,668,64,33.64961204119027,73.02782189100981
2196,2018-12-10,13:14:31,13812.95,660,64,33.64961321465671,73.02782440558076
2197,2018-12-10,13:14:33,13812.95,707,69,33.64964447915554,73.02781116217375
2198,2018-12-10,13:14:34,13812.99,713,73,33.64965361543,73.0278102401644
2199,2018-12-10,13:14:35,13813.33,722,76,33.6496639251709,73.02781074307859
2200,2018-12-10,13:14:36,13813.79,721,83,33.64967029541731,73.02781065925956
2201,2018-12-10,13:14:38,13813.79,725,87,33.64965797401965,73.02781434729695
2202,2018-12-10,13:15:18,13829.67,683,90,33.64958840422332,73.02779037505388
2203,2018-12-10,13:15:30,13836.44,665,87,33.64952956326306,73.0278017744422
2204,2018-12-10,13:15:35,13837.77,748,84,33.649588990956545,73.02780479192734
2205,2018-12-10,13:15:43,13843.66,1523,82,33.64961748942733,73.0278068035841
2206,2018-12-10,13:16:04,13854.13,667,85,33.649685801938176,73.02773463539779
2207,2018-12-10,13:16:09,13854.73,611,81,33.64968353882432,73.02773119881749
2208,2018-12-10,13:16:15,13855.08,579,84,33.649692088365555,73.02773455157876
2209,2018-12-10,13:16:16,13856.07,596,87,33.64969619549811,73.02774561569095
2210,2018-12-10,13:16:17,13857.22,623,87,33.649707762524486,73.02775450050831
2211,2018-12-10,13:16:18,13857.82,623,90,33.6497120372951,73.0277586914599
2212,2018-12-10,13:16:19,13858.12,614,95,33.64971237257123,73.02775533869863
2213,2018-12-10,13:16:20,13858.4,609,98,33.64971153438091,73.02775056101382
2214,2018-12-10,13:16:22,13858.85,340,103,33.6497088521719,73.02774695679545
2215,2018-12-10,13:16:24,13859.36,346,107,33.649713629856706,73.02774645388126
2216,2018-12-10,13:16:27,13859.79,347,110,33.649715054780245,73.02773874253035
2217,2018-12-10,13:16:36,13862.92,374,107,33.64973693154752,73.02776271477342
2218,2018-12-10,13:16:43,13872.82,587,110,33.6496568005532,73.02780185826123
2219,2018-12-10,13:16:46,13874.75,614,115,33.649658393114805,73.02782817743719
2220,2018-12-10,13:16:55,13880.91,547,112,33.649642299860716,73.02782532759011
2221,2018-12-10,13:16:59,13882.43,543,116,33.649627547711134,73.0278237350285
2222,2018-12-10,13:17:01,13882.84,535,120,33.64962629042566,73.0278226453811
2223,2018-12-10,13:17:03,13884.53,550,124,33.649611035361886,73.02781677804887
2224,2018-12-10,13:17:05,13886.99,591,121,33.649615393951535,73.02782683633268
2225,2018-12-10,13:17:10,13890.67,1424,120,33.649624111130834,73.02784577943385
2226,2018-12-10,13:17:14,13895.65,1184,119,33.64966803230345,73.02784108556807
2227,2018-12-10,13:17:16,13897.13,1167,113,33.64968144334853,73.02783915773034
2228,2018-12-10,13:17:17,13897.95,1157,113,33.64968689158559,73.0278327036649
2229,2018-12-10,13:17:22,13903.95,1166,110,33.64973726682365,73.02780982106924
2230,2018-12-10,13:17:31,13911.32,1108,109,33.64978898316622,73.02778266370296
2231,2018-12-10,13:17:35,13915.51,1182,112,33.64982167258859,73.02775793708861
2232,2018-12-10,13:17:40,13919.0,1129,115,33.64984757266939,73.02774083800614
2233,2018-12-10,13:17:47,13928.09,1180,119,33.64991177804768,73.02780898287892
2234,2018-12-10,13:17:55,13940.48,1271,119,33.64997321739793,73.02791551686823
2235,2018-12-10,13:18:01,13954.42,1454,117,33.65002820268273,73.02804853767157
2236,2018-12-10,13:18:15,13971.69,1371,116,33.65009257569909,73.02821550518274
2237,2018-12-10,13:18:22,13976.43,1254,119,33.650138173252344,73.02821014076471
2238,2018-12-10,13:18:23,13977.31,1244,119,33.65014253184199,73.02821869030595
2239,2018-12-10,13:18:27,13982.25,1252,120,33.65015082992613,73.02827308885753
2240,2018-12-10,13:18:31,13986.62,1716,119,33.65014085546136,73.02829655818641
2241,2018-12-10,13:18:43,13992.64,464,122,33.65013255737722,73.02830468863249
2242,2018-12-10,13:18:56,13997.41,450,119,33.650109842419624,73.02832396700978
2243,2018-12-10,13:18:59,13999.21,468,116,33.650118643417954,73.02834190428257
2244,2018-12-10,13:19:03,14000.62,469,113,33.65011210553348,73.02835774607956
2245,2018-12-10,13:19:10,14002.73,461,110,33.65011646412313,73.02837752737105
2246,2018-12-10,13:19:56,14012.95,394,107,33.65008369088173,73.02838683128357
2247,2018-12-10,13:20:05,14014.94,408,104,33.6501026339829,73.02838892675936
2248,2018-12-10,13:20:19,14018.76,412,107,33.65008478052914,73.02839186042547
2249,2018-12-10,13:20:28,14022.05,440,111,33.6500904802233,73.02837216295302
2250,2018-12-10,13:20:29,14022.15,440,115,33.65009383298457,73.02837409079075
2251,2018-12-10,13:20:30,14022.36,436,118,33.65009316243231,73.02837166003883
2252,2018-12-10,13:20:35,14023.73,435,111,33.65010045468807,73.02839085459709
2253,2018-12-10,13:20:36,14023.73,431,108,33.65010179579258,73.02838926203549
2254,2018-12-10,13:20:37,14024.28,436,104,33.65010799840093,73.02838926203549
2255,2018-12-10,13:20:43,14034.97,598,108,33.65005636587739,73.02847886458039
2256,2018-12-10,13:20:45,14042.19,718,111,33.65000833757222,73.0285304132849
2257,2018-12-10,13:20:50,14059.28,978,114,33.64988336339593,73.0286371987313
2258,2018-12-10,13:20:55,14080.4,1294,115,33.64972368814051,73.02876125089824
2259,2018-12-10,13:21:02,14101.29,1542,114,33.64957541227341,73.02888371050358
2260,2018-12-10,13:21:06,14124.03,5525,114,33.649702901020646,73.02907708100975
2261,2018-12-10,13:21:10,14148.19,5566,113,33.64982997067273,73.0292886402458
2262,2018-12-10,13:21:14,14170.03,5558,115,33.64992703311145,73.02949299104512
2263,2018-12-10,13:21:16,14176.46,5466,115,33.64994253963232,73.0295576993376
2264,2018-12-10,13:21:19,14186.71,5347,123,33.64988051354885,73.02963715977967
2265,2018-12-10,13:21:20,14190.46,5315,127,33.649851847440004,73.02965861745179
2266,2018-12-10,13:21:21,14194.03,5280,130,33.64982427097857,73.02967839874327
2267,2018-12-10,13:21:22,14197.39,5242,130,33.64979971200228,73.02969952113926
2268,2018-12-10,13:21:28,14217.76,5031,129,33.64967121742666,73.02985609509051
2269,2018-12-10,13:21:29,14220.64,4988,130,33.649659901857376,73.0298840906471
2270,2018-12-10,13:21:32,14231.44,4907,135,33.64968052133918,73.02999380975962
2271,2018-12-10,13:21:37,14253.17,4855,133,33.649789318442345,73.03018843755126
2272,2018-12-10,13:21:38,14257.19,4838,133,33.64980432204902,73.0302279163152
2273,2018-12-10,13:21:41,14270.18,4810,130,33.64987757988274,73.03033704869449
2274,2018-12-10,13:21:42,14275.39,4818,126,33.64990716800094,73.03038080222905
2275,2018-12-10,13:21:43,14281.23,4838,126,33.649933487176895,73.03043528459966
2276,2018-12-10,13:21:47,14305.88,4944,126,33.65006122738123,73.03065388463438
2277,2018-12-10,13:21:50,14326.6,5060,126,33.65017513744533,73.03083116188645
2278,2018-12-10,13:21:51,14333.72,5101,126,33.65020774304867,73.03089721128345
2279,2018-12-10,13:21:54,14355.12,5221,127,33.65030229091644,73.03109837695956
2280,2018-12-10,13:21:57,14376.24,5328,127,33.650398598983884,73.0312948487699
2281,2018-12-10,13:21:58,14382.78,5352,127,33.65043153986335,73.03135335445404
2282,2018-12-10,13:22:03,14403.61,5239,127,33.65048887208104,73.03156265057623
2283,2018-12-10,13:22:05,14409.93,5156,127,33.65048627369106,73.03163071162999
2284,2018-12-10,13:22:08,14413.79,4929,127,33.65048577077687,73.03167270496488
2285,2018-12-10,13:22:14,14415.44,1383,126,33.65048442967236,73.03166750818491
2286,2018-12-10,13:22:21,14434.04,1563,123,33.65032299421728,73.03172383457422
2287,2018-12-10,13:22:27,14456.81,1819,124,33.65017471835017,73.0318857729435
2288,2018-12-10,13:22:31,14474.47,2022,124,33.650254011154175,73.03204402327538
2289,2018-12-10,13:22:34,14486.4,2137,123,33.65033145993948,73.032132871449
2290,2018-12-10,13:22:40,14508.92,2323,122,33.65044386126101,73.03233395330608
2291,2018-12-10,13:22:47,14529.46,3162,123,33.65053664892912,73.03252439014614
2292,2018-12-10,13:22:52,14549.91,3726,122,33.65065240301192,73.03269613534212
2293,2018-12-10,13:22:57,14572.47,3803,120,33.65077695809305,73.03288858383894
2294,2018-12-10,13:23:02,14595.59,3882,119,33.65090008825064,73.03308966569602
2295,2018-12-10,13:23:08,14617.1,3849,120,33.65099245682359,73.03328856825829
2296,2018-12-10,13:23:15,14640.19,3784,121,33.650875026360154,73.03348730318248
2297,2018-12-10,13:23:16,14644.63,3798,121,33.65084175020456,73.0335140414536
2298,2018-12-10,13:23:20,14666.53,3929,120,33.65067805163562,73.03364521823823
2299,2018-12-10,13:23:24,14691.5,4111,120,33.650495829060674,73.03380221128464
2300,2018-12-10,13:23:27,14712.1,4275,119,33.65033749490976,73.0339181330055
2301,2018-12-10,13:23:30,14733.63,4447,119,33.65017966367304,73.03405417129397
2302,2018-12-10,13:23:33,14755.32,4612,118,33.650012696161866,73.034175792709
2303,2018-12-10,13:23:36,14775.53,4737,117,33.649865090847015,73.0343034490943
2304,2018-12-10,13:23:40,14802.46,4894,116,33.64965847693384,73.03445591591299
2305,2018-12-10,13:23:43,14824.39,5037,116,33.649484468623996,73.03456798195839
2306,2018-12-10,13:23:44,14831.37,5076,116,33.64943384192884,73.03461274132133
2307,2018-12-10,13:23:47,14853.27,5208,116,33.649268466979265,73.0347416549921
2308,2018-12-10,13:23:50,14874.86,5326,117,33.64910610951483,73.03486998192966
2309,2018-12-10,13:23:53,14898.14,5470,117,33.64892925135791,73.03500534966588
2310,2018-12-10,13:23:56,14922.09,5619,118,33.648741748183966,73.03513325750828
2311,2018-12-10,13:23:59,14944.55,5730,117,33.648569164797664,73.0352601595223
2312,2018-12-10,13:24:03,14968.43,5750,119,33.64838375709951,73.0353910010308
2313,2018-12-10,13:24:04,14973.26,5732,119,33.64835056476295,73.03542469628155
2314,2018-12-10,13:24:06,14979.55,5629,120,33.64831594750285,73.03547666408122
2315,2018-12-10,13:24:10,14995.02,5495,119,33.648372273892164,73.03562301211059
2316,2018-12-10,13:24:14,15015.69,5470,117,33.64847922697663,73.03580515086651
2317,2018-12-10,13:24:15,15019.98,5446,117,33.648492051288486,73.03584907203913
2318,2018-12-10,13:24:17,15025.93,5349,118,33.6485052946955,73.03591134957969
2319,2018-12-10,13:24:24,15046.79,5044,121,33.64841694943607,73.03610354661942
2320,2018-12-10,13:24:26,15057.48,5056,122,33.64833740517497,73.036168506369
2321,2018-12-10,13:24:30,15082.58,5153,124,33.64814093336463,73.03630253300071
2322,2018-12-10,13:24:33,15103.77,5266,122,33.64797874353826,73.03642323240638
2323,2018-12-10,13:24:36,15125.71,5387,121,33.6478110216558,73.03654837422073
2324,2018-12-10,13:24:39,15149.45,5537,122,33.64762351848185,73.03667192347348
2325,2018-12-10,13:24:43,15175.19,5608,122,33.647422352805734,73.03681039251387
2326,2018-12-10,13:24:47,15194.4,5546,121,33.64726418629289,73.03689572028816
2327,2018-12-10,13:24:50,15200.0,5330,121,33.6472134757787,73.0368966422975
2328,2018-12-10,13:25:03,15214.07,752,118,33.647224539890885,73.03677946329117
2329,2018-12-10,13:25:19,15234.96,2960,117,33.64717206917703,73.03698616102338
2330,2018-12-10,13:25:21,15241.81,3326,120,33.647139463573694,73.03704894147813
2331,2018-12-10,13:25:26,15248.49,928,123,33.64709814079106,73.0371004063636
2332,2018-12-10,13:25:27,15248.49,915,123,33.647099481895566,73.03709797561169
2333,2018-12-10,13:25:31,15251.41,908,124,33.647087663412094,73.03712136112154
2334,2018-12-10,13:25:38,15264.55,1035,125,33.64706167951226,73.03725848905742
2335,2018-12-10,13:25:43,15268.0,1022,127,33.64705706946552,73.03729486651719
2336,2018-12-10,13:26:02,15274.64,431,124,33.647076850757,73.03732537664473
2337,2018-12-10,13:26:09,15275.92,403,121,33.64706587046385,73.03731607273221
2338,2018-12-10,13:26:16,15276.66,369,118,33.64706260152161,73.03731481544673
2339,2018-12-10,13:26:33,15284.32,401,115,33.64706075750291,73.03739679045975
2340,2018-12-10,13:26:37,15286.16,409,108,33.647068720310926,73.03741573356092
2341,2018-12-10,13:26:38,15286.37,419,105,33.64707668311894,73.03741590119898
2342,2018-12-10,13:26:40,15286.37,472,101,33.64709336310625,73.03738656453788
2343,2018-12-10,13:26:42,15286.37,523,98,33.64709286019206,73.03735194727778
2344,2018-12-10,13:26:44,15289.62,2681,99,33.64707634784281,73.03732772357762
2345,2018-12-10,13:26:52,15298.41,949,100,33.64703368395567,73.03740735165775
2346,2018-12-10,13:26:55,15300.31,653,103,33.64701708778739,73.03741623647511
2347,2018-12-10,13:27:02,15306.9,728,100,33.64696377888322,73.03744859062135
2348,2018-12-10,13:27:15,15309.64,656,104,33.64698783494532,73.03748706355691
2349,2018-12-10,13:27:22,15310.8,622,101,33.64697358570993,73.0374719761312
2350,2018-12-10,13:27:34,15314.33,578,97,33.64696486853063,73.03749200887978
2351,2018-12-10,13:27:44,15317.3,542,100,33.646945087239146,73.03746686317027
2352,2018-12-10,13:28:15,15321.53,490,103,33.646953888237476,73.037447668612
2353,2018-12-10,13:28:19,15322.51,498,100,33.646936286240816,73.0374595709145
2354,2018-12-10,13:28:24,15322.89,486,97,33.64693159237504,73.0374719761312
2355,2018-12-10,13:28:53,15342.03,628,94,33.64676688797772,73.03755294531584
2356,2018-12-10,13:29:02,15344.23,695,87,33.64680494181812,73.03759502246976
2357,2018-12-10,13:29:04,15345.27,685,92,33.646808713674545,73.03760549984872
2358,2018-12-10,13:29:05,15345.63,677,92,33.646807707846165,73.03760969080031
2359,2018-12-10,13:29:08,15346.94,679,96,33.6468112282455,73.037622096017
2360,2018-12-10,13:29:13,15349.44,672,100,33.64682991988957,73.03764212876558
2361,2018-12-10,13:29:32,15367.87,871,96,33.64702203311026,73.03760541602969
2362,2018-12-10,13:29:37,15370.19,838,99,33.64704147912562,73.03759896196425
2363,2018-12-10,13:29:40,15371.05,814,102,33.647046675905585,73.0375977884978
2364,2018-12-10,13:29:54,15373.82,701,99,33.647029073908925,73.03758186288178
2365,2018-12-10,13:30:01,15375.62,654,96,33.647024212405086,73.03757700137794
2366,2018-12-10,13:30:10,15378.67,636,93,33.64704600535333,73.03756392560899
2367,2018-12-10,13:30:23,15379.29,548,90,33.64704349078238,73.03758077323437
2368,2018-12-10,13:30:50,15388.44,507,87,33.646984063088894,73.03762092255056
2369,2018-12-10,13:32:22,15408.72,363,88,33.64696905948222,73.0376271251589
2370,2018-12-10,13:32:48,15415.54,348,85,33.646995378658175,73.03762486204505
2371,2018-12-10,13:33:12,15419.04,301,82,33.64699739031494,73.03763014264405
2372,2018-12-10,13:33:35,15425.43,323,79,33.64697123877704,73.03767121396959
2373,2018-12-10,13:34:08,15435.35,417,82,33.64693469367921,73.03764774464071
2374,2018-12-10,13:34:13,15436.09,447,85,33.64696679636836,73.0376395303756
2375,2018-12-10,13:34:17,15437.13,440,88,33.646974340081215,73.03763718344271
2376,2018-12-10,13:34:52,15443.76,381,85,33.64697065204382,73.03761580958962
2377,2018-12-10,13:35:06,15447.11,386,82,33.646959252655506,73.03760943934321
2378,2018-12-10,13:35:19,15451.25,397,79,33.64697936922312,73.03759468719363
2379,2018-12-10,13:35:35,15454.15,393,76,33.647003676742315,73.03759359754622
2380,2018-12-10,13:35:50,15458.04,383,79,33.64704826846719,73.03759753704071
2381,2018-12-10,13:36:10,15462.57,387,76,33.64701122045517,73.03761773742735
2382,2018-12-10,13:41:15,15501.26,202,81,33.646996803581715,73.03761078044772
2383,2018-12-10,13:41:19,15502.52,212,80,33.64698615856469,73.03761170245707
